file_name,gloss,dialect,num_frames,recording_group,group_size,min_diff_to_group
D0306.mp4,thương mại,-,105,RG02957,1,
W03373B.mp4,thương yêu,B,127,RG02958,2,0.244
W03373T.mp4,thương yêu,T,127,RG02958,2,0.244
W03373N.mp4,thương yêu,N,80,RG02959,1,
W03450B.mp4,thương yêu,B,102,RG02960,1,
W03450N.mp4,thương yêu,N,114,RG02961,2,0.209
W03450T.mp4,thương yêu,T,114,RG02961,2,0.209
D0156.mp4,thường xuyên,-,163,RG02962,1,
D0156B.mp4,thường xuyên,B,110,RG02963,1,
D0156N.mp4,thường xuyên,N,139,RG02964,2,0.268
D0156T.mp4,thường xuyên,T,139,RG02964,2,0.268
W03139.mp4,thả diều,-,110,RG02965,1,
W03140.mp4,thả mồi,-,83,RG02966,1,
W03163.mp4,thản nhiên,-,100,RG02967,1,
W03215.mp4,thấp hơn,-,101,RG02968,1,
W03216.mp4,thấp nhất,-,103,RG02969,1,
W03210.mp4,thần chết,-,92,RG02970,1,
W03211N.mp4,thần kinh,N,94,RG02971,1,
W03445.mp4,thần kì,-,107,RG02972,1,
W03222B.mp4,thầy cô,B,166,RG02973,1,
W03222N.mp4,thầy cô,N,93,RG02974,2,0.223
W03222T.mp4,thầy cô,T,93,RG02974,2,0.223
W03223.mp4,thầy cúng,-,96,RG02975,1,
W03224B.mp4,thầy giáo,B,98,RG02976,1,
W03224N.mp4,thầy giáo,N,97,RG02977,2,0.248
W03224T.mp4,thầy giáo,T,97,RG02977,2,0.248
W03214.mp4,thận,-,97,RG02978,1,
W03219.mp4,thập thò,-,109,RG02979,1,
W03221.mp4,thật thà,-,97,RG02980,1,
W03196.mp4,thắc mắc,-,95,RG02981,1,
W03203.mp4,thắng lợi,-,101,RG02982,1,
D0450.mp4,thắp đèn,-,98,RG02983,1,
W03201.mp4,thẳng hàng (Toán học),-,84,RG02984,1,
W03202.mp4,thẳng tắp,-,123,RG02985,1,
W03230.mp4,thẻ,-,88,RG02986,1,
W03237.mp4,thế hệ,-,111,RG02987,1,
W03239B.mp4,thế nào?,B,101,RG02988,1,
W03239N.mp4,thế nào?,N,75,RG02989,2,0.192
W03239T.mp4,thế nào?,T,75,RG02989,2,0.192
W03233.mp4,thề,-,89,RG02990,1,
W03241.mp4,thềm,-,134,RG02991,1,
W03247.mp4,thị giác,-,138,RG02992,1,
W03248.mp4,thị lực,-,142,RG02993,1,
D0340.mp4,thịnh vượng,-,103,RG02994,1,
D0381.mp4,thối,-,103,RG02995,1,
W03294.mp4,thống nhất,-,131,RG02996,1,
D0304.mp4,thống nhất đất nước,-,90,RG02997,1,
W01943.mp4,thổ dân,-,91,RG02998,1,
W03281.mp4,thổi,-,136,RG02999,1,
W03282.mp4,thổi bóng,-,142,RG03000,1,
W03283.mp4,thổi kèn,-,149,RG03001,1,
W03299.mp4,thờ cúng,-,122,RG03002,1,
W03303.mp4,thời gian biểu,-,125,RG03003,1,
W03305.mp4,thở,-,155,RG03004,1,
W03300.mp4,thở dài,-,167,RG03005,1,
W03306.mp4,thợ kim hoàn,-,134,RG03006,1,
W03308.mp4,thợ rèn,-,122,RG03007,1,
W03309.mp4,thợ thêu,-,142,RG03008,1,
W03427.mp4,thụ phấn (hoa),-,118,RG03009,1,
W03320B.mp4,thủ công,B,144,RG03010,1,
W03320N.mp4,thủ công,N,119,RG03011,1,
W03320T.mp4,thủ công,T,114,RG03012,1,
W03321B.mp4,thủ tướng,B,94,RG03013,1,
W03321N.mp4,thủ tướng,N,136,RG03014,2,0.209
W03321T.mp4,thủ tướng,T,136,RG03014,2,0.209
W03331.mp4,thủng,-,111,RG03015,1,
W03344.mp4,thủy chung,-,136,RG03016,1,
W03357.mp4,thứ tự,-,211,RG03017,1,
W03359B.mp4,thừa,B,99,RG03018,1,
W03359N.mp4,thừa,N,66,RG03019,2,0.106
W03359T.mp4,thừa,T,66,RG03019,2,0.106
W03365.mp4,thực hiện,-,114,RG03020,1,
W03364.mp4,thực hành,-,98,RG03021,1,
W03366.mp4,thực phẩm,-,76,RG03022,1,
W03367.mp4,thực sự,-,92,RG03023,1,
W03368.mp4,thực tế,-,76,RG03024,1,
W03369.mp4,thực vật,-,104,RG03025,1,
D0067.mp4,ti hí mắt,-,132,RG03026,1,
W03386.mp4,tia chớp,-,87,RG03027,1,
W03387.mp4,tia nắng,-,106,RG03028,1,
W03388.mp4,tia số,-,102,RG03029,1,
W03431.mp4,tim,-,118,RG03030,1,
W03435.mp4,tin cậy,-,93,RG03031,1,
W03436.mp4,tin học,-,116,RG03032,1,
W03437.mp4,tin nhắn,-,94,RG03033,1,
W03438.mp4,tin tức,-,79,RG03034,1,
D0117.mp4,tinh mắt,-,331,RG03035,1,
W03342.mp4,tinh trùng,-,94,RG03036,1,
W03394.mp4,tiêm,-,118,RG03037,1,
W03424.mp4,tiêu cực,-,100,RG03038,1,
W03425.mp4,tiêu diệt,-,95,RG03039,1,
W03426.mp4,tiêu hoá,-,104,RG03040,1,
W03392B.mp4,tiếc,B,133,RG03041,2,0.261
W03392T.mp4,tiếc,T,133,RG03041,2,0.261
W03392N.mp4,tiếc,N,180,RG03042,1,
D0315.mp4,tiến bộ,-,118,RG03043,1,
W03405.mp4,tiến sĩ,-,109,RG03044,1,
W03409B.mp4,tiếng Anh,B,122,RG03045,1,
W03409N.mp4,tiếng Anh,N,69,RG03046,2,0.184
W03409T.mp4,tiếng Anh,T,69,RG03046,2,0.184
W03414.mp4,tiếng nói,-,92,RG03047,1,
W03416.mp4,tiếp nhận,-,94,RG03048,1,
W03418.mp4,tiếp theo,-,82,RG03049,1,
W03419.mp4,tiếp thu,-,111,RG03050,1,
D0003.mp4,tiếp tân,-,125,RG03051,1,
W03421B.mp4,tiếp tục,B,145,RG03052,1,
W03421N.mp4,tiếp tục,N,68,RG03053,2,0.136
W03421T.mp4,tiếp tục,T,68,RG03053,2,0.136
W03422B.mp4,tiết kiệm,B,191,RG03054,1,
W03422N.mp4,tiết kiệm,N,88,RG03055,1,
W03422T.mp4,tiết kiệm,T,97,RG03056,1,
W03430.mp4,tiểu học,-,98,RG03057,1,
W03393.mp4,tiệc,-,85,RG03058,1,
W03407.mp4,tiện nghi,-,97,RG03059,1,
W03466.mp4,to lớn,-,129,RG03060,1,
W03469.mp4,toa lét,-,110,RG03061,1,
W03471B.mp4,toa xe,B,158,RG03062,1,
W03471N.mp4,toa xe,N,128,RG03063,2,0.23
W03471T.mp4,toa xe,T,128,RG03063,2,0.23
W03472B.mp4,toà án,B,130,RG03064,1,
W03472N.mp4,toà án,N,145,RG03065,2,0.274
W03472T.mp4,toà án,T,145,RG03065,2,0.274
W03476.mp4,toàn cầu,-,137,RG03066,1,
W03537.mp4,trang phục,-,152,RG03067,1,
W03519.mp4,trang trí,-,165,RG03068,1,
D0445.mp4,trang điểm,-,120,RG03069,1,
W03542.mp4,tranh luận,-,70,RG03070,1,
W03545.mp4,trao tặng,-,144,RG03071,1,
W03571B.mp4,tre,B,141,RG03072,1,
W03571N.mp4,tre,N,99,RG03073,1,
W03571T.mp4,tre,T,117,RG03074,1,
W03238.mp4,tri kỉ,-,113,RG03075,1,
W03585.mp4,triều cường,-,160,RG03076,1,
W03587.mp4,triều đình,-,134,RG03077,1,
W00069.mp4,triệu phú,-,101,RG03078,1,
D0290.mp4,trong khoảng,-,105,RG03079,1,
W03611B.mp4,trong ngoài,B,125,RG03080,1,
W03611N.mp4,trong ngoài,N,279,RG03081,2,0.241
W03611T.mp4,trong ngoài,T,279,RG03081,2,0.241
W03612.mp4,trong suốt,-,266,RG03082,1,
W03606.mp4,trong sáng,-,114,RG03083,1,
W03638.mp4,trung bình,-,128,RG03084,1,
W03644.mp4,trung thành,-,245,RG03085,1,
W03643.mp4,trung tâm,-,154,RG03086,1,
W03641.mp4,trung điểm,-,103,RG03087,1,
W03646.mp4,trung ương,-,127,RG03088,1,
W03650.mp4,truyền dịch,-,152,RG03089,1,
W03653.mp4,truyền thông,-,133,RG03090,1,
W03654.mp4,truyền thống,-,154,RG03091,1,
W03524.mp4,trà,-,128,RG03092,1,
D0404.mp4,trà nóng,-,128,RG03093,1,
D0405.mp4,trà sữa,-,133,RG03094,1,
D0403.mp4,trà đá,-,69,RG03095,1,
W03536.mp4,tràn ngập (nước),-,107,RG03096,1,
W03514.mp4,trách mắng,-,107,RG03097,1,
W03528.mp4,trách nhiệm,-,154,RG03098,1,
W03531N.mp4,trái nghĩa,N,115,RG03099,2,0.155
W03531T.mp4,trái nghĩa,T,115,RG03099,2,0.155
W03544.mp4,tránh thai,-,131,RG03100,1,
W03573.mp4,trêu,-,155,RG03101,1,
W03575.mp4,trêu tức,-,159,RG03102,1,
W03593.mp4,trình bày,-,124,RG03103,1,
W03594.mp4,trình độ,-,247,RG03104,1,
W03576.mp4,trí khôn,-,118,RG03105,1,
W03578.mp4,trí thức,-,264,RG03106,1,
W03599.mp4,trò chơi,-,133,RG03107,1,
W03607.mp4,tròn,-,270,RG03108,1,
W03605.mp4,tròn trịa (mặt),-,138,RG03109,1,
W03603.mp4,trói tay,-,118,RG03110,1,
W03620B.mp4,trông chờ,B,132,RG03111,1,
W03620N.mp4,trông chờ,N,145,RG03112,2,0.236
W03620T.mp4,trông chờ,T,145,RG03112,2,0.236
W03621.mp4,trông coi,-,122,RG03113,1,
D0174.mp4,trông nhà,-,68,RG03114,1,
W03622B.mp4,trông nom,B,133,RG03115,1,
W03622N.mp4,trông nom,N,119,RG03116,2,0.241
W03622T.mp4,trông nom,T,119,RG03116,2,0.241
W03637.mp4,trùm chăn,-,131,RG03117,1,
W03632.mp4,trú mưa,-,142,RG03118,1,
W03648.mp4,trúng thưởng,-,90,RG03119,1,
W03649B.mp4,trúng tuyển,B,144,RG03120,1,
W03649N.mp4,trúng tuyển,N,117,RG03121,2,0.274
W03649T.mp4,trúng tuyển,T,117,RG03121,2,0.274
W03550B.mp4,trăng,B,140,RG03122,1,
W03550N.mp4,trăng,N,222,RG03123,2,0.249
W03550T.mp4,trăng,T,222,RG03123,2,0.249
W03666.mp4,trưng bày,-,122,RG03124,1,
W03669B.mp4,trước,B,118,RG03125,2,0.283
W03669T.mp4,trước,T,118,RG03125,2,0.283
W03669N.mp4,trước,N,141,RG03126,1,
W03674B.mp4,trường PTCS (cấp 2),B,157,RG03127,1,
W03674N.mp4,trường PTCS (cấp 2),N,137,RG03128,2,0.266
W03674T.mp4,trường PTCS (cấp 2),T,137,RG03128,2,0.266
W03675B.mp4,trường THPT ( cấp 3),B,116,RG03129,1,
W03675N.mp4,trường THPT ( cấp 3),N,129,RG03130,2,0.268
W03675T.mp4,trường THPT ( cấp 3),T,129,RG03130,2,0.268
W03672.mp4,trường hợp,-,257,RG03131,1,
W03673B.mp4,trường mầm non,B,159,RG03132,1,
W03673N.mp4,trường mầm non,N,139,RG03133,2,0.251
W03673T.mp4,trường mầm non,T,139,RG03133,2,0.251
W03663N.mp4,trường tiểu học,N,130,RG03134,2,0.241
W03663T.mp4,trường tiểu học,T,130,RG03134,2,0.241
W03676.mp4,trưởng nhóm,-,126,RG03135,1,
W03350.mp4,trưởng thành,-,108,RG03136,1,
W03517.mp4,trại giam,-,108,RG03137,1,
W03534.mp4,trạm xe buýt,-,152,RG03138,1,
W03535.mp4,trạm y tế,-,136,RG03139,1,
W03525.mp4,trả (đt),-,91,RG03140,1,
W03526.mp4,trả lời,-,125,RG03141,1,
W04065.mp4,trả thù,-,139,RG03142,1,
W03554.mp4,trầm trồ,-,83,RG03143,1,
W03562.mp4,trần nhà,-,110,RG03144,1,
W03552B.mp4,trắng muốt,B,104,RG03145,1,
W03552N.mp4,trắng muốt,N,121,RG03146,2,0.263
W03552T.mp4,trắng muốt,T,121,RG03146,2,0.263
W03553.mp4,trắng tay,-,162,RG03147,1,
D0464B.mp4,trẻ con/con nít,B,92,RG03148,1,
D0464N.mp4,trẻ con/con nít,N,91,RG03149,2,0.235
D0464T.mp4,trẻ con/con nít,T,91,RG03149,2,0.235
W03602B.mp4,trọc đầu,B,157,RG03150,1,
W03602N.mp4,trọc đầu,N,134,RG03151,2,0.24
W03602T.mp4,trọc đầu,T,134,RG03151,2,0.24
W00728.mp4,trọng nam khinh nữ,-,80,RG03152,1,
W03614.mp4,trọng tài,-,142,RG03153,1,
W03619B.mp4,trốn chạy,B,136,RG03154,1,
W03619N.mp4,trốn chạy,N,250,RG03155,2,0.215
W03619T.mp4,trốn chạy,T,250,RG03155,2,0.215
D0291.mp4,trốn tìm,-,124,RG03156,1,
W03624.mp4,trống,-,163,RG03157,1,
W01284.mp4,trống (không có gì),-,92,RG03158,1,
W03618.mp4,trộm cắp,-,126,RG03159,1,
W03626.mp4,trộn (đt),-,121,RG03160,1,
W03629.mp4,trở thành,-,164,RG03161,1,
W03633.mp4,trục hoành,-,123,RG03162,1,
W03634.mp4,trục tung,-,117,RG03163,1,
W03635.mp4,trục xuất,-,111,RG03164,1,
W03636B.mp4,trụi lá,B,118,RG03165,1,
W03636N.mp4,trụi lá,N,214,RG03166,2,0.221
W03636T.mp4,trụi lá,T,214,RG03166,2,0.221
W03659B.mp4,trứng,B,119,RG03167,1,
W03659N.mp4,trứng,N,116,RG03168,1,
W03659T.mp4,trứng,T,106,RG03169,1,
W03657.mp4,trực nhật,-,129,RG03170,1,
W03665.mp4,trực tiếp,-,133,RG03171,1,
W03696.mp4,tung tăng,-,102,RG03172,1,
W03701.mp4,tuyên bố,-,127,RG03173,1,
W03702.mp4,tuyên ngôn,-,125,RG03174,1,
D0339.mp4,tuyên truyền,-,105,RG03175,1,
W03708.mp4,tuyệt vọng,-,144,RG03176,1,
W03683.mp4,tuân lệnh,-,108,RG03177,1,
W03684.mp4,tuân thủ,-,123,RG03178,1,
W03685B.mp4,tuần,B,121,RG03179,1,
W03685N.mp4,tuần,N,121,RG03180,1,
W03685T.mp4,tuần,T,94,RG03181,1,
D0053B.mp4,tuần lễ người Điếc thế giới,B,175,RG03182,2,0.28
D0053T.mp4,tuần lễ người Điếc thế giới,T,175,RG03182,2,0.28
D0053N.mp4,tuần lễ người Điếc thế giới,N,211,RG03183,1,
D0416B.mp4,tuần này,B,109,RG03184,1,
D0416N.mp4,tuần này,N,105,RG03185,2,0.225
D0416T.mp4,tuần này,T,105,RG03185,2,0.225
D0417B.mp4,tuần sau,B,110,RG03186,1,
D0417N.mp4,tuần sau,N,113,RG03187,2,0.255
D0417T.mp4,tuần sau,T,113,RG03187,2,0.255
D0348.mp4,tuần trăng mật,-,91,RG03188,1,
D0418B.mp4,tuần trước,B,123,RG03189,1,
D0418N.mp4,tuần trước,N,93,RG03190,1,
D0418T.mp4,tuần trước,T,98,RG03191,1,
W03699.mp4,tuốt lúa,-,144,RG03192,1,
W03698.mp4,tuổi thơ,-,110,RG03193,1,
W03297.mp4,tuổi thơ ấu,-,127,RG03194,1,
W03700.mp4,tuỷ sống,-,144,RG03195,1,
W03063.mp4,tài giỏi,-,109,RG03196,1,
W03064.mp4,tài năng,-,97,RG03197,1,
W03067.mp4,tài trợ,-,94,RG03198,1,
W03085B.mp4,tàu hoả,B,93,RG03199,1,
W03085N.mp4,tàu hoả,N,92,RG03200,1,
W03085T.mp4,tàu hoả,T,185,RG03201,1,
W03086.mp4,tàu ngầm,-,221,RG03202,1,
W03087.mp4,tàu thuyền,-,120,RG03203,1,
W03088.mp4,tàu thủy,-,105,RG03204,1,
W03054.mp4,tác dụng,-,102,RG03205,1,
W03056.mp4,tác giả,-,93,RG03206,1,
W03058.mp4,tác phẩm,-,83,RG03207,1,
W01301.mp4,tác động,-,80,RG03208,1,
W03055.mp4,tác động,-,97,RG03209,1,
W03059.mp4,tách,-,101,RG03210,1,
W03060.mp4,tách lớp,-,93,RG03211,1,
W03070.mp4,tái phát,-,140,RG03212,1,
W03071B.mp4,tái phạm,B,84,RG03213,1,
W03071N.mp4,tái phạm,N,121,RG03214,2,0.275
W03071T.mp4,tái phạm,T,121,RG03214,2,0.275
W03077.mp4,tán thành,-,97,RG03215,1,
W03084.mp4,tát,-,86,RG03216,1,
W03103.mp4,tâm thần,-,91,RG03217,1,
W03129N.mp4,tên là gì?,N,97,RG03218,1,
W03129T.mp4,tên là gì?,T,126,RG03219,1,
W03130N.mp4,tên riêng,N,75,RG03220,1,
W03433B.mp4,tìm hiểu,B,136,RG03221,2,0.22
W03433T.mp4,tìm hiểu,T,136,RG03221,2,0.22
W03433N.mp4,tìm hiểu,N,81,RG03222,1,
W03447.mp4,tình cảm,-,135,RG03223,1,
W03448.mp4,tình cờ,-,148,RG03224,1,
W03449.mp4,tình huống,-,132,RG03225,1,
W03451.mp4,tình yêu,-,114,RG03226,1,
W03383.mp4,tí hon,-,100,RG03227,1,
W03390.mp4,tích (số),-,131,RG03228,1,
W03391.mp4,tích cực,-,104,RG03229,1,
W03434.mp4,tím tái,-,89,RG03230,1,
W01313.mp4,tính,-,132,RG03231,1,
W03455.mp4,tính chất,-,95,RG03232,1,
W03456.mp4,tính chất bằng nhau,-,126,RG03233,1,
W03457.mp4,tính chất cơ bản của phân số,-,158,RG03234,1,
W03458.mp4,tính chất giao hoán,-,107,RG03235,1,
W03459.mp4,tính chất kết hợp,-,110,RG03236,1,
W03454.mp4,tính cách,-,112,RG03237,1,
W03461.mp4,tính nhẩm,-,83,RG03238,1,
W03463.mp4,tính toán,-,142,RG03239,1,
W03464.mp4,tính từ,-,126,RG03240,1,
W03467B.mp4,tò mò,B,148,RG03241,2,0.266
W03467T.mp4,tò mò,T,148,RG03241,2,0.266
W03473.mp4,tòa soạn,-,115,RG03242,1,
D0428.mp4,tóc dài,-,111,RG03243,1,
W04007.mp4,tóc dựng đứng,-,120,RG03244,1,
D0429B.mp4,tóc ngắn,B,112,RG03245,2,0.213
D0429T.mp4,tóc ngắn,T,112,RG03245,2,0.213
D0429N.mp4,tóc ngắn,N,87,RG03246,1,
W03479.mp4,tóc xoăn,-,129,RG03247,1,
W03480.mp4,tóm cổ,-,146,RG03248,1,
W03481.mp4,tóm lược,-,137,RG03249,1,
W03482.mp4,tóm tắt,-,220,RG03250,1,
W03486B.mp4,tô màu,B,139,RG03251,1,
W03486N.mp4,tô màu,N,139,RG03252,2,0.281
W03486T.mp4,tô màu,T,139,RG03252,2,0.281
W04056B.mp4,tôi yêu bạn,B,111,RG03253,2,0.182
W04056T.mp4,tôi yêu bạn,T,111,RG03253,2,0.182
W04056N.mp4,tôi yêu bạn,N,106,RG03254,1,
D0139.mp4,tôi yêu bạn ấy,-,155,RG03255,1,
D0385.mp4,tôm hùm,-,133,RG03256,1,
W03492.mp4,tôn thờ,-,146,RG03257,1,
W03491.mp4,tôn trọng,-,111,RG03258,1,
W03501.mp4,tôn trọng,-,125,RG03259,1,
W03678.mp4,tù giam,-,142,RG03260,1,
W03692.mp4,túm tóc,-,122,RG03261,1,
W03100.mp4,tăm,-,104,RG03262,1,
W03452.mp4,tĩnh lặng,-,153,RG03263,1,
W03725.mp4,tươi cười,-,146,RG03264,1,
D0288.mp4,tương lai,-,98,RG03265,1,
D0111B.mp4,tương ớt,B,118,RG03266,2,0.266
D0111T.mp4,tương ớt,T,118,RG03266,2,0.266
D0111N.mp4,tương ớt,N,136,RG03267,1,
W03729.mp4,tương ứng,-,260,RG03268,1,
W03727B.mp4,tưới cây,B,141,RG03269,1,
W03727N.mp4,tưới cây,N,148,RG03270,2,0.263
W03727T.mp4,tưới cây,T,148,RG03270,2,0.263
W03730.mp4,tưởng,-,122,RG03271,1,
W03732.mp4,tưởng tượng,-,148,RG03272,1,
W03732B.mp4,tưởng tượng,B,106,RG03273,2,0.262
W03732T.mp4,tưởng tượng,T,106,RG03273,2,0.262
W03732N.mp4,tưởng tượng,N,89,RG03274,1,
W03734.mp4,tượng,-,141,RG03275,1,
W03735.mp4,tượng đài,-,151,RG03276,1,
W03075.mp4,tạm biệt,-,94,RG03277,1,
W03081.mp4,tạo dáng,-,103,RG03278,1,
W00559.mp4,tạo thành,-,70,RG03279,1,
D0264.mp4,tải về,-,120,RG03280,1,
W01204.mp4,tấm lòng,-,93,RG03281,1,
W03105B.mp4,tấm vải,B,137,RG03282,2,0.225
W03105T.mp4,tấm vải,T,137,RG03282,2,0.225
W03105N.mp4,tấm vải,N,97,RG03283,1,
W03107.mp4,tấn công,-,96,RG03284,1,
D0354.mp4,tẩy chay,-,92,RG03285,1,
D0221.mp4,tận số,-,242,RG03286,1,
W03110.mp4,tập hợp (Toán học),-,76,RG03287,1,
W03111.mp4,tập hợp rỗng,-,73,RG03288,1,
W03112.mp4,tập làm văn,-,104,RG03289,1,
W03115N.mp4,tập thể,N,79,RG03290,1,
W03116B.mp4,tập thể dục,B,138,RG03291,2,0.227
W03116T.mp4,tập thể dục,T,138,RG03291,2,0.227
W03117.mp4,tập trung,-,95,RG03292,1,
W03118.mp4,tập viết,-,143,RG03293,1,
W03099.mp4,tặc lưỡi,-,91,RG03294,1,
W03377.mp4,tỉ lệ,-,107,RG03295,1,
W03379.mp4,tỉ mỉ,-,116,RG03296,1,
W03380.mp4,tỉ số,-,115,RG03297,1,
W03381.mp4,tỉ số phần trăm,-,87,RG03298,1,
D0002.mp4,tỉnh,-,147,RG03299,1,
D0300.mp4,tỉnh táo,-,95,RG03300,1,
W03474.mp4,tỏa hương,-,147,RG03301,1,
W03507.mp4,tống tiền,-,128,RG03302,1,
W00158.mp4,tồn tại,-,91,RG03303,1,
W03488.mp4,tổ chim,-,121,RG03304,1,
W03494.mp4,tổ tiên,-,112,RG03305,1,
W03495.mp4,tổ trưởng,-,134,RG03306,1,
W03502.mp4,tổng (số),-,118,RG03307,1,
W03503.mp4,tổng hợp,-,115,RG03308,1,
D0430B.mp4,tổng kết/bế giảng,B,178,RG03309,2,0.248
D0430N.mp4,tổng kết/bế giảng,N,178,RG03309,2,0.248
D0430T.mp4,tổng kết/bế giảng,T,80,RG03310,1,
W03505B.mp4,tổng thống,B,144,RG03311,1,
W03505N.mp4,tổng thống,N,132,RG03312,2,0.198
W03505T.mp4,tổng thống,T,132,RG03312,2,0.198
W03508B.mp4,tờ báo,B,130,RG03313,1,
W03508N.mp4,tờ báo,N,123,RG03314,2,0.247
W03508T.mp4,tờ báo,T,123,RG03314,2,0.247
W03509B.mp4,tờ giấy,B,128,RG03315,1,
W03509N.mp4,tờ giấy,N,132,RG03316,2,0.235
W03509T.mp4,tờ giấy,T,132,RG03316,2,0.235
W03512.mp4,tờ tiền,-,131,RG03317,1,
W03682.mp4,tụ tập,-,121,RG03318,1,
W03689.mp4,tủi thân,-,140,RG03319,1,
W03710.mp4,từ bỏ,-,154,RG03320,1,
D0103B.mp4,từ chối,B,179,RG03321,1,
D0103N.mp4,từ chối,N,97,RG03322,2,0.253
D0103T.mp4,từ chối,T,97,RG03322,2,0.253
W03712.mp4,từ ngữ,-,92,RG03323,1,
W03713.mp4,từ phải sang trái,-,71,RG03324,1,
W03714B.mp4,từ trái nghĩa,B,138,RG03325,1,
W03714N.mp4,từ trái nghĩa,N,129,RG03326,2,0.258
W03714T.mp4,từ trái nghĩa,T,129,RG03326,2,0.258
W03715.mp4,từ trái sang phải,-,76,RG03327,1,
W03711.mp4,từ đồng âm,-,70,RG03328,1,
W03568.mp4,tự (tự làm),-,91,RG03329,1,
W03717B.mp4,tự do,B,144,RG03330,1,
W03717N.mp4,tự do,N,110,RG03331,2,0.265
W03717T.mp4,tự do,T,110,RG03331,2,0.265
D0037.mp4,tự giác,-,109,RG03332,1,
D0333.mp4,tự hào,-,119,RG03333,1,
W03719B.mp4,tự lập,B,121,RG03334,1,
W03719N.mp4,tự lập,N,145,RG03335,1,
W03719T.mp4,tự lập,T,110,RG03336,1,
W03720B.mp4,tự tin,B,130,RG03337,1,
W03720N.mp4,tự tin,N,135,RG03338,2,0.275
W03720T.mp4,tự tin,T,135,RG03338,2,0.275
D0336.mp4,tự trọng,-,103,RG03339,1,
W03722B.mp4,tự vệ,B,135,RG03340,1,
W03722N.mp4,tự vệ,N,153,RG03341,1,
W03722T.mp4,tự vệ,T,132,RG03342,1,
D0514.mp4,u,-,77,RG03343,1,
W03738.mp4,u ám ( trời u ám),-,145,RG03344,1,
W03740.mp4,ung dung,-,248,RG03345,1,
D0213B.mp4,ung thư,B,106,RG03346,2,0.219
D0213T.mp4,ung thư,T,106,RG03346,2,0.219
D0213N.mp4,ung thư,N,123,RG03347,1,
W03745.mp4,uốn,-,79,RG03348,1,
W03746.mp4,uốn cong,-,114,RG03349,1,
W03747.mp4,uốn dẻo,-,114,RG03350,1,
W03748.mp4,uốn tóc,-,107,RG03351,1,
D0516.mp4,v,-,63,RG03352,1,
W03759.mp4,va chạm,-,61,RG03353,1,
W03761.mp4,va li,-,226,RG03354,1,
W03767.mp4,vai,-,148,RG03355,1,
W03768.mp4,vai trò,-,135,RG03356,1,
W03823.mp4,vi khuẩn,-,142,RG03357,1,
W03842.mp4,viết lia lịa,-,128,RG03358,1,
W03835.mp4,việc làm,-,90,RG03359,1,
W03840.mp4,viện bảo tàng,-,151,RG03360,1,
W03841.mp4,viện nghiên cứu,-,137,RG03361,1,
W03887.mp4,vua Hùng,-,105,RG03362,1,
W03888B.mp4,vui chơi,B,130,RG03363,2,0.216
W03888T.mp4,vui chơi,T,130,RG03363,2,0.216
W03888N.mp4,vui chơi,N,96,RG03364,1,
W03889B.mp4,vui mừng,B,133,RG03365,2,0.189
W03889T.mp4,vui mừng,T,133,RG03365,2,0.189
W03889N.mp4,vui mừng,N,73,RG03366,1,
W03890B.mp4,vui sướng,B,177,RG03367,2,0.173
W03890T.mp4,vui sướng,T,177,RG03367,2,0.173
W03890N.mp4,vui sướng,N,111,RG03368,1,
W03892.mp4,vui tính,-,137,RG03369,1,
W03894.mp4,vun đắp,-,110,RG03370,1,
W03911.mp4,vuông góc,-,108,RG03371,1,
W03909.mp4,vuốt tóc,-,130,RG03372,1,
W03777.mp4,vàng (kim loại),-,115,RG03373,1,
W03778.mp4,vàng bạc,-,118,RG03374,1,
W03780.mp4,vào,-,179,RG03375,1,
W03781.mp4,vào lớp,-,115,RG03376,1,
W03782.mp4,vào mùa,-,144,RG03377,1,
W03782B.mp4,vào mùa,B,128,RG03378,1,
W04062.mp4,vá quần áo,-,137,RG03379,1,
W03784.mp4,vá xe,-,144,RG03380,1,
W03762.mp4,vác,-,117,RG03381,1,
W03770.mp4,vái lạy,-,132,RG03382,1,
W03771.mp4,vái tứ phương,-,152,RG03383,1,
W03810.mp4,vây bắt,-,111,RG03384,1,
W03814.mp4,vé,-,243,RG03385,1,
W03820.mp4,vênh váo,-,108,RG03386,1,
W03825B.mp4,vì sao?,B,127,RG03387,1,
W03825N.mp4,vì sao?,N,148,RG03388,2,0.246
W03825T.mp4,vì sao?,T,148,RG03388,2,0.246
W03828B.mp4,ví dụ,B,115,RG03389,2,0.303
W03828T.mp4,ví dụ,T,115,RG03389,2,0.303
W03828N.mp4,ví dụ,N,143,RG03390,1,
W03858.mp4,vòi nước,-,152,RG03391,1,
W03852.mp4,vòi voi,-,236,RG03392,1,
W03860.mp4,vòm lá,-,132,RG03393,1,
W03861.mp4,vòng cung,-,145,RG03394,1,
D0216.mp4,vòng nguyệt quế,-,125,RG03395,1,
W03854.mp4,vòng quanh Trái Đất,-,184,RG03396,1,
W03863.mp4,vòng tròn,-,154,RG03397,1,
W03853.mp4,vòng đeo tay,-,95,RG03398,1,
W03862.mp4,vòng đời,-,137,RG03399,1,
D0066B.mp4,vô duyên,B,109,RG03400,1,
D0066N.mp4,vô duyên,N,104,RG03401,2,0.266
D0066T.mp4,vô duyên,T,104,RG03401,2,0.266
W03867.mp4,vô lo vô nghĩ,-,136,RG03402,1,
W03866.mp4,vô lí,-,153,RG03403,1,
W03868.mp4,vô tâm,-,131,RG03404,1,
