video_id,file_name,file_path,file_size_mb,gloss_raw,gloss_normalized,possible_region_or_dialect,possible_signer_id,num_frames,fps,width,height,fast_md5,status
3745,D0170T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0170T.mp4,0.421,hàng ngày,hàng ngày,T (Miền Trung / Central),unknown,98,29.97,1280,720,7dd93910de8c7f5b5d3d7df62767681b,VALID
3746,D0171.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0171.mp4,0.687,ăn vú sữa (bằng thìa),ăn vú sữa (bằng thìa),Neutral / Unspecified,unknown,135,29.97,1280,720,032c7951609c6dfe8e3c4c91e9ba2734,VALID
3747,D0186.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0186.mp4,1.081,suy ra (Toán học),suy ra (toán học),Neutral / Unspecified,unknown,209,29.97,1280,720,2192a117826459fa24b7ef572d8a6f19,VALID
3748,D0188B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0188B.mp4,0.33,hoặc,hoặc,B (Miền Bắc / North),unknown,90,29.97,1280,720,9890c8b2c8ffcccf28e17cae75f6763b,VALID
3749,D0190T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0190T.mp4,0.265,không muốn,không muốn,T (Miền Trung / Central),unknown,65,29.97,1280,720,da8efe270fd1527e8587a2ef1ad42178,VALID
3750,D0192T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0192T.mp4,0.411,xem,xem,T (Miền Trung / Central),unknown,101,29.97,1280,720,40a449f975f48dd60f75488ed8a0eaf6,VALID
3751,D0209B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0209B.mp4,0.339,dám làm,dám làm,B (Miền Bắc / North),unknown,80,29.97,1280,720,023daacd1d1c4787cac96f50bf584cf3,VALID
3752,D0213B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0213B.mp4,0.433,ung thư,ung thư,B (Miền Bắc / North),unknown,106,29.97,1280,720,a2444c2db1ace55405291330dea4b6ce,VALID
3753,D0213N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0213N.mp4,0.505,ung thư,ung thư,N (Miền Nam / South),unknown,123,29.97,1280,720,849d602c9cf8dec856a4a07f53899f1c,VALID
3754,D0216.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0216.mp4,0.658,vòng nguyệt quế,vòng nguyệt quế,Neutral / Unspecified,unknown,125,29.97,1280,720,6d20f734c17e3ad79ad9c65beae03c06,VALID
3755,D0221.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0221.mp4,1.587,tận số,tận số,Neutral / Unspecified,unknown,242,29.97,1280,720,4d075f72d08a2abc14094a2a76d8b132,VALID
3756,D0226.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0226.mp4,0.499,đàng hoàng,đàng hoàng,Neutral / Unspecified,unknown,116,29.97,1280,720,078585ba478651bbba8d72dd38ed21b1,VALID
3757,D0228.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0228.mp4,0.646,lau miệng,lau miệng,Neutral / Unspecified,unknown,126,29.97,1280,720,279cb79d2e3c6f2be13191a9fe1217cc,VALID
3758,D0231.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0231.mp4,0.484,quan hệ từ,quan hệ từ,Neutral / Unspecified,unknown,99,29.97,1280,720,59d436c7351d40c18e11fcb94c76c2b4,VALID
3759,D0232.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0232.mp4,2.224,yêu nước Việt Nam,yêu nước việt nam,Neutral / Unspecified,unknown,320,29.97,1280,720,aaf3794ce6f44f5ed675c2b33df1e198,VALID
3760,D0246.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0246.mp4,1.03,quanh năm,quanh năm,Neutral / Unspecified,unknown,148,29.97,1280,720,37c4b0470851a9e9c229bb7697d29144,VALID
3761,D0254.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0254.mp4,0.979,cảnh giác,cảnh giác,Neutral / Unspecified,unknown,167,29.97,1280,720,6510216ac8da3f44df6e8985976bd7a8,VALID
3762,D0262.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0262.mp4,0.753,háo hức,háo hức,Neutral / Unspecified,unknown,134,29.97,1280,720,152309e88b1f61b1f9db970dab5b862e,VALID
3763,D0270B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0270B.mp4,0.502,lạnh lùng,lạnh lùng,B (Miền Bắc / North),unknown,108,29.97,1280,720,38b100830dfa3960883c732984384200,VALID
3764,D0271T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0271T.mp4,0.73,dỗi,dỗi,T (Miền Trung / Central),unknown,146,29.97,1280,720,88baeb16cdb43f92ee296028b88153d1,VALID
3765,D0274.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0274.mp4,0.303,nhổ râu,nhổ râu,Neutral / Unspecified,unknown,84,29.97,1280,720,cb110c20e6bd23cd15c0ad2cab6aa6d2,VALID
3766,D0277.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0277.mp4,0.386,nhổ răng,nhổ răng,Neutral / Unspecified,unknown,101,29.97,1280,720,4774d90d8059817ce45765b279988551,VALID
3767,D0283.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0283.mp4,0.285,mọc ria mép,mọc ria mép,Neutral / Unspecified,unknown,76,29.97,1280,720,fd24ebd9533e8c446b35bfc8f19dc1e5,VALID
3768,D0288.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0288.mp4,0.502,tương lai,tương lai,Neutral / Unspecified,unknown,98,29.97,1280,720,ebb22f4201e8b4aeb15d30f1d0667797,VALID
3769,D0292.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0292.mp4,0.82,nhảy bao bố,nhảy bao bố,Neutral / Unspecified,unknown,133,29.97,1280,720,b26fc64e2b2088f5e2b7a33f8eccd80e,VALID
3770,D0291.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0291.mp4,0.699,trốn tìm,trốn tìm,Neutral / Unspecified,unknown,124,29.97,1280,720,d46adf60764cc732195818b0a6bc69d1,VALID
3771,D0294.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0294.mp4,0.559,kéo co,kéo co,Neutral / Unspecified,unknown,99,29.97,1280,720,97b6c2543c33fb4fd4a30eeaa482c857,VALID
3772,D0307N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0307N.mp4,0.422,công nghiệp,công nghiệp,N (Miền Nam / South),unknown,104,29.97,1280,720,42b8c62a6433dfac76677a1b393dab86,VALID
3773,D0318.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0318.mp4,0.51,máy xúc,máy xúc,Neutral / Unspecified,unknown,99,29.97,1280,720,1800012a8b2f98016da10e84011ef2bc,VALID
3774,D0319.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0319.mp4,0.365,cảng Hải Phòng,cảng hải phòng,Neutral / Unspecified,unknown,85,29.97,1280,720,11eeaa5c10765a9c937238bdcfae629f,VALID
3775,D0322.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0322.mp4,0.375,phân biệt,phân biệt,Neutral / Unspecified,unknown,87,29.97,1280,720,990a5aff143cf4b2951dea68112df314,VALID
3776,D0342N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0342N.mp4,0.816,ham chơi,ham chơi,N (Miền Nam / South),unknown,106,29.97,1280,720,4c5b8288bab43014237bfcdfd6dab525,VALID
3777,D0347B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0347B.mp4,0.567,da ngăm (nước da ngăm đen),da ngăm (nước da ngăm đen),B (Miền Bắc / North),unknown,119,29.97,1280,720,c60b2c434c3de37c11f533490590273b,VALID
3778,D0353.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0353.mp4,0.488,thuộc địa,thuộc địa,Neutral / Unspecified,unknown,101,29.97,1280,720,f718adb313a6769210ab2c0e1226554b,VALID
3779,D0362.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0362.mp4,0.438,phẫu thuật mắt,phẫu thuật mắt,Neutral / Unspecified,unknown,105,29.97,1280,720,7ef252025c92ad1329bd8866b3bf2317,VALID
3780,D0366.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0366.mp4,0.563,bệnh phong/cùi,bệnh phong/cùi,Neutral / Unspecified,unknown,112,29.97,1280,720,98ca8f58852793fce40b2c56bbb28487,VALID
3781,D03671.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D03671.mp4,0.305,bệnh Đao - Down,bệnh đao - down,Neutral / Unspecified,unknown,75,29.97,1280,720,fbb4aeba35667f9b8e6657417d1cdc0a,VALID
3782,D0382.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0382.mp4,0.765,thiu,thiu,Neutral / Unspecified,unknown,157,29.97,1280,720,848b8228c4b7deabd752a0260d861e40,VALID
3783,D0383.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0383.mp4,0.609,nguội,nguội,Neutral / Unspecified,unknown,142,29.97,1280,720,aa7666baf6c62e862ce62651461e762b,VALID
3784,D0393.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0393.mp4,0.499,bánh canh,bánh canh,Neutral / Unspecified,unknown,118,29.97,1280,720,d005e02f4f9d080e2852aa2b1573a53b,VALID
3785,D0396T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0396T.mp4,0.91,nước ép trái cây,nước ép trái cây,T (Miền Trung / Central),unknown,151,29.97,1280,720,7032c150c6e7cb60629edaad0e948cfa,VALID
3786,D0405.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0405.mp4,0.612,trà sữa,trà sữa,Neutral / Unspecified,unknown,133,29.97,1280,720,338cb83e3839ef42a0315e2d8589eba8,VALID
3787,D0413.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0413.mp4,0.696,rửa mặt,rửa mặt,Neutral / Unspecified,unknown,129,29.97,1280,720,5685dcd63030eb74d27900640844fb99,VALID
3788,D0411.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0411.mp4,0.473,chung tay,chung tay,Neutral / Unspecified,unknown,89,29.97,1280,720,d3205a7bafa1567715280f333dbaf2a1,VALID
3789,D0419.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0419.mp4,0.594,cuối tuần,cuối tuần,Neutral / Unspecified,unknown,115,29.97,1280,720,8221320b3374f2b1713c4969d2414b9f,VALID
3790,D0420.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0420.mp4,0.438,cuối tháng,cuối tháng,Neutral / Unspecified,unknown,108,29.97,1280,720,8bc04d08af086761448567005951ebc2,VALID
3791,D0424.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0424.mp4,0.568,đôi/cặp,đôi/cặp,Neutral / Unspecified,unknown,121,29.97,1280,720,7b5a211f1d71fdd2859b6235e4ebd97c,VALID
3792,D0428.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0428.mp4,0.523,tóc dài,tóc dài,Neutral / Unspecified,unknown,111,29.97,1280,720,8c1d3c91786d875666f3d2a84f9a107b,VALID
3793,D0430T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0430T.mp4,0.323,tổng kết/bế giảng,tổng kết/bế giảng,T (Miền Trung / Central),unknown,80,29.97,1280,720,e993d004461435bc7a1b324789a573a9,VALID
3794,D0432B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0432B.mp4,2.008,tay chân sạch sẽ,tay chân sạch sẽ,B (Miền Bắc / North),unknown,306,29.97,1280,720,64b7207f5c1330d9edeccc9469135087,VALID
3795,D0437B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0437B.mp4,0.555,đùa,đùa,B (Miền Bắc / North),unknown,123,29.97,1280,720,a08832960cde504ad8ff38e80c488abd,VALID
3796,D0441.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0441.mp4,0.523,ăn vừa,ăn vừa,Neutral / Unspecified,unknown,123,29.97,1280,720,efe4ba3dd502e905b7bc2cdd0a9ea0f1,VALID
3797,D0447.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0447.mp4,0.403,cái vợt cá,cái vợt cá,Neutral / Unspecified,unknown,99,29.97,1280,720,ad03400a7130f8cfeb774e13a3f72fc4,VALID
3798,D0452B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0452B.mp4,0.65,họp nhóm,họp nhóm,B (Miền Bắc / North),unknown,125,29.97,1280,720,eba3dbf8947dcd0dd27a449211e4bab7,VALID
3799,D0452T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0452T.mp4,0.654,họp nhóm,họp nhóm,T (Miền Trung / Central),unknown,125,29.97,1280,720,6a5f3f61fce9d92e0b0381fec1eede25,VALID
3800,D0457.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0457.mp4,0.49,nước mắm,nước mắm,Neutral / Unspecified,unknown,114,29.97,1280,720,49eecfc21b525d3ba6b9a2fb679c536e,VALID
3801,D0471.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0471.mp4,0.663,chùa Yên Tử,chùa yên tử,Neutral / Unspecified,unknown,149,29.97,1280,720,0c318bce94d777a8c98e240c664d9eb7,VALID
3802,D0475.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0475.mp4,0.473,phong toả,phong toả,Neutral / Unspecified,unknown,116,29.97,1280,720,097b0a7772be9fc790022164b0c82b3a,VALID
3803,D0482.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0482.mp4,0.526,hoa dâm bụt,hoa dâm bụt,Neutral / Unspecified,unknown,121,29.97,1280,720,c5a2c2c248a50ce724aabe62430e4e4a,VALID
3804,D0483.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0483.mp4,0.672,kết luận,kết luận,Neutral / Unspecified,unknown,131,29.97,1280,720,5d0fb6cdd26eb122d5f4d2c17cd6a4ef,VALID
3805,D0490T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0490T.mp4,0.914,ă,ă,T (Miền Trung / Central),unknown,128,23.98,1280,720,342d8d369c39b09449fe8af21e18e588,VALID
3806,D0492.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0492.mp4,0.649,b,b,Neutral / Unspecified,unknown,93,23.98,1280,720,a53c96d777d22029852093895ccb0f70,VALID
3807,D0498N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0498N.mp4,0.58,g,g,N (Miền Nam / South),unknown,90,23.98,1280,720,a6416916fcd1c6cb2aa03ba12d93de98,VALID
3808,D0500T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0500T.mp4,1.235,h,h,T (Miền Trung / Central),unknown,147,23.98,1280,720,c173e6ea01716a6fd9083ec2aeaf74c4,VALID
3809,D0502.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0502.mp4,0.432,k,k,Neutral / Unspecified,unknown,65,23.98,1280,720,dd21cc2ba61fd395f15047dc007e656b,VALID
3810,D0509B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0509B.mp4,0.536,p,p,B (Miền Bắc / North),unknown,96,23.98,1280,720,e3e65712d7f3efb17bf35f3863581ec4,VALID
3811,D0517N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0517N.mp4,0.474,x,x,N (Miền Nam / South),unknown,106,29.97,1280,720,89b57086b29a7fdde1b6943328ca4649,VALID
3812,D0525B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0525B.mp4,0.37,dấu sắc,dấu sắc,B (Miền Bắc / North),unknown,99,29.97,1280,720,c5581576e51033c4a9975e6adf87cdc6,VALID
3813,D0527N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0527N.mp4,0.551,dấu ngã,dấu ngã,N (Miền Nam / South),unknown,111,29.97,1280,720,c041064a78a5d90e705e31c0270a55a5,VALID
3814,D0530.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0530.mp4,0.62,1,1,Neutral / Unspecified,unknown,124,29.97,1280,720,60b292c67c5e7bf2a356aacd99bee0e9,VALID
3815,D0533.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0533.mp4,0.506,4,4,Neutral / Unspecified,unknown,112,29.97,1280,720,ed7f522f0b50fb4b4c5bba11a1ba332a,VALID
3816,D0542B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0542B.mp4,0.344,23,23,B (Miền Bắc / North),unknown,70,23.98,1280,720,ffa3eecc229a9e6598e1f7fc23f0e4e2,VALID
3817,D0544.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0544.mp4,0.304,40,40,Neutral / Unspecified,unknown,76,29.97,1280,720,e2b0859a124d557ff9bcdf0aa0e624cd,VALID
3818,D0549B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0549B.mp4,0.508,5000 (năm nghìn),5000 (năm nghìn),B (Miền Bắc / North),unknown,66,23.98,1280,720,8f2917ba994573ec598b3f79f6fee6e6,VALID
3819,W00003.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00003.mp4,0.578,ác mộng,ác mộng,Neutral / Unspecified,unknown,118,29.97,1280,720,8c6f52d59140f1ff4892375a8e58b3ce,VALID
3820,W00013B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00013B.mp4,0.95,anh em,anh em,B (Miền Bắc / North),unknown,185,29.97,1280,720,be1b7b6f9e4af55bdde447ec8e7ebb04,VALID
3821,W00014T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00014T.mp4,0.741,anh họ,anh họ,T (Miền Trung / Central),unknown,135,29.97,1280,720,63752b4c0cf0290f49140bd9f4791733,VALID
3822,W00027.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00027.mp4,0.569,ảo thuật,ảo thuật,Neutral / Unspecified,unknown,109,29.97,1280,720,1699e2d9ce3907d7d136b7b799a188ee,VALID
3823,W00029.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00029.mp4,0.544,áo ấm,áo ấm,Neutral / Unspecified,unknown,113,29.97,1280,720,732c57a0322fdb7fb76c04ed2a368042,VALID
3824,W00034.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00034.mp4,0.693,áo phao,áo phao,Neutral / Unspecified,unknown,130,29.97,1280,720,b2364fe7f8c3b3ce9b43d4669c3682ed,VALID
3825,W00036.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00036.mp4,0.702,áp phích,áp phích,Neutral / Unspecified,unknown,141,29.97,1280,720,e25b83f2249b4c1b319ffd130cc2f164,VALID
3826,W00045.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00045.mp4,0.544,âm thanh,âm thanh,Neutral / Unspecified,unknown,118,29.97,1280,720,ee4c178320c7dadc7ab8bd0805e622bc,VALID
3827,W00051.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00051.mp4,0.522,ấm áp,ấm áp,Neutral / Unspecified,unknown,98,29.97,1280,720,2b06b4830bc7dcf926e1792098fa439b,VALID
3828,W00076.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00076.mp4,0.737,hệ bài tiết,hệ bài tiết,Neutral / Unspecified,unknown,151,29.97,1280,720,25daaf0f89c237d28da223cd545a35b9,VALID
3829,W00081.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00081.mp4,0.785,bãi cát,bãi cát,Neutral / Unspecified,unknown,138,29.97,1280,720,24ef8cf6c9fc2d507feb6f53b98f04e8,VALID
3830,W00083.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00083.mp4,0.845,bãi đỗ xe (ô tô),bãi đỗ xe (ô tô),Neutral / Unspecified,unknown,182,29.97,1280,720,55f3325d51f06bb7830520f2cd8cca76,VALID
3831,W00091.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00091.mp4,0.682,bàn bạc,bàn bạc,Neutral / Unspecified,unknown,158,29.97,1280,720,a72f4b33065edbc2503a83352978b7f8,VALID
3832,W00095.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00095.mp4,0.787,bàn là,bàn là,Neutral / Unspecified,unknown,155,29.97,1280,720,110f6ec07e369b9a7246cd2013b01c93,VALID
3833,W00096.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00096.mp4,0.761,bàn phím (máy vi tính),bàn phím (máy vi tính),Neutral / Unspecified,unknown,167,29.97,1280,720,163c0474886a39088eced169cf4ff364,VALID
3834,W00110T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00110T.mp4,0.431,bạn,bạn,T (Miền Trung / Central),unknown,100,29.97,1280,720,69f5df7ff1f4a2e78bee020d21235e7f,VALID
3835,W00112T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00112T.mp4,0.731,bạn trai,bạn trai,T (Miền Trung / Central),unknown,155,29.97,1280,720,874eed2491af580bfed9f0240ab5fd1c,VALID
3836,W00115N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00115N.mp4,0.641,bảng chia,bảng chia,N (Miền Nam / South),unknown,128,29.97,1280,720,5e77a3ffecd0d246c9f5a9628d85cb46,VALID
3837,W00118.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00118.mp4,0.557,bảng chữ cái ngón tay,bảng chữ cái ngón tay,Neutral / Unspecified,unknown,137,29.97,1280,720,d3304fee7cea94e189d0588d1569b7d3,VALID
3838,W00119N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00119N.mp4,0.511,bảng cộng,bảng cộng,N (Miền Nam / South),unknown,118,29.97,1280,720,a300274b19306f7407b149254a5af350,VALID
3839,W00126N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00126N.mp4,0.653,bảng trừ,bảng trừ,N (Miền Nam / South),unknown,125,29.97,1280,720,119f705ea8ab3e4e621b43d203c5f906,VALID
3840,W00129B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00129B.mp4,0.848,bánh cuốn,bánh cuốn,B (Miền Bắc / North),unknown,159,29.97,1280,720,34cfb1d36516c5790bc866a14d1de3a0,VALID
3841,W00135.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00135.mp4,0.581,bánh giò,bánh giò,Neutral / Unspecified,unknown,143,29.97,1280,720,75c8aa22d46d0b0c183d5319434e9fc9,VALID
3842,W00137T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00137T.mp4,0.786,bánh mì,bánh mì,T (Miền Trung / Central),unknown,149,29.97,1280,720,ea63f4394063b33eb9efdb638770f839,VALID
3843,W00152.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00152.mp4,0.657,bảo đảm,bảo đảm,Neutral / Unspecified,unknown,148,29.97,1280,720,692d6432cf59e00a7517909812af5079,VALID
3844,W00153.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00153.mp4,1.221,bảo hiểm,bảo hiểm,Neutral / Unspecified,unknown,236,29.97,1280,720,9c82ebf78df7323cc68ef26a64783ab4,VALID
3845,W00150.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00150.mp4,0.68,bao tay (dùng cho trẻ sơ sinh),bao tay (dùng cho trẻ sơ sinh),Neutral / Unspecified,unknown,144,29.97,1280,720,9465a10186bcc14170e0170e2ad4ace3,VALID
3846,W00160N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00160N.mp4,0.766,báo (con báo),báo (con báo),N (Miền Nam / South),unknown,138,29.97,1280,720,1d43c252f7c5e2d401956b2ecb766f37,VALID
3847,W00160T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00160T.mp4,0.773,báo (con báo),báo (con báo),T (Miền Trung / Central),unknown,138,29.97,1280,720,092ac2723f9ce98316e5a8cbc140d423,VALID
3848,W00166.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00166.mp4,0.629,báo thù,báo thù,Neutral / Unspecified,unknown,122,29.97,1280,720,5081ae9e92590d21624acbe8acfa6025,VALID
3849,W00183.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00183.mp4,0.593,Bắc Kạn,bắc kạn,Neutral / Unspecified,unknown,120,29.97,1280,720,9872a9ec8c2593ffd70f43ffced7dc7b,VALID
3850,W00185.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00185.mp4,0.567,Bắc Ninh,bắc ninh,Neutral / Unspecified,unknown,71,23.98,1280,720,4cc488900c0f6b3469169a3e2286cea0,VALID
